Temperature,Pressure,VibrationX,VibrationY,VibrationZ,Frequency,Target,flag_high_values,Temperature_RollMean_10,Temperature_RollStd_10,Temperature_RollMean_30,Temperature_RollStd_30,Pressure_RollMean_3,Pressure_RollStd_3,Pressure_RollMean_7,Pressure_RollStd_7,Frequency_RollMean_5,Frequency_RollStd_5,Pressure_Slope_3,Pressure_Slope_5,Temperature_Slope_10,Temperature_Lag1,Temperature_Lag2,Temperature_Lag3,Pressure_Lag1,Pressure_Lag2,Pressure_Lag3,Pressure_Lag4,Pressure_Lag5,VibrationX_Lag1,VibrationX_Lag2,VibrationX_Lag3,VibrationX_Lag4,VibrationX_Lag5,VibrationX_Lag6,VibrationX_Lag7,VibrationX_Lag8,VibrationY_Lag1,VibrationY_Lag2,VibrationY_Lag3,VibrationY_Lag4,VibrationY_Lag5,VibrationY_Lag6,VibrationY_Lag7,VibrationY_Lag8,VibrationZ_Lag1,VibrationZ_Lag2,VibrationZ_Lag3,VibrationZ_Lag4,VibrationZ_Lag5,VibrationZ_Lag6,VibrationZ_Lag7,VibrationZ_Lag8,Frequency_Lag1,Frequency_Lag2,Frequency_Lag3,Frequency_Lag4,Frequency_Lag5,Frequency_Lag6,Frequency_Lag7,Frequency_Lag8,Target_Lag1,Target_Lag2,Target_Lag3,Target_Lag4,Target_Lag5,Target_Lag6,Target_Lag7,Target_Lag8,Target_Lag9,Target_Lag10,Preset_1_2,Preset_1_3,Preset_2_2,Preset_2_3,Preset_2_4,Preset_2_5,Preset_2_6,Preset_2_7,Preset_2_8
123.9591,129.9609,91.7735,129.6917,89.2098,93.2495,0,0,87.52646,8.101212478278365,78.23463,16.926204380642233,139.70866666666663,13.586362501542093,122.19981428571428,19.33245776015302,94.68994,5.495930317335151,8.687266666666668,6.213800000000001,-0.1231899999999996,88.7488,89.5026,100.0149,145.2697,124.224,149.6323,119.2079,104.4377,89.3542,89.5364,120.2776,101.4052,69.7107,71.3825,79.8581,69.8094,104.7356,116.0795,119.3086,150.9262,144.8689,125.6993,109.7841,124.9554,80.5377,81.6062,101.5973,120.5307,81.8558,80.139,89.1972,79.3271,90.9474,100.8159,90.4829,90.6055,100.598,112.1196,122.0462,110.6641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,False
122.91,168.4883,98.6608,120.1073,89.25,94.0978,0,0,90.80794999999999,14.131266519573268,80.83699333333334,17.76247713269761,133.1515333333333,10.87958997036698,126.70474285714285,16.306757765402995,93.22024000000002,4.392909178210222,-6.557133333333326,5.104640000000001,3.2814900000000007,123.9591,88.7488,89.5026,129.9609,145.2697,124.224,149.6323,119.2079,91.7735,89.3542,89.5364,120.2776,101.4052,69.7107,71.3825,79.8581,129.6917,104.7356,116.0795,119.3086,150.9262,144.8689,125.6993,109.7841,89.2098,80.5377,81.6062,101.5973,120.5307,81.8558,80.139,89.1972,93.2495,90.9474,100.8159,90.4829,90.6055,100.598,112.1196,122.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False
125.0366,119.1798,91.2157,170.5197,100.1254,95.8855,0,1,94.00921000000001,17.40142777682626,82.75479666666666,19.091806887763134,147.90629999999996,19.39855361515325,134.4601142857143,21.462976458266574,93.91870000000002,4.14380919625936,14.754766666666669,9.856080000000002,3.201259999999999,122.91,123.9591,88.7488,168.4883,129.9609,145.2697,124.224,149.6323,98.6608,91.7735,89.3542,89.5364,120.2776,101.4052,69.7107,71.3825,120.1073,129.6917,104.7356,116.0795,119.3086,150.9262,144.8689,125.6993,89.25,89.2098,80.5377,81.6062,101.5973,120.5307,81.8558,80.139,94.0978,93.2495,90.9474,100.8159,90.4829,90.6055,100.598,112.1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False
92.8427,71.6473,89.8508,130.0689,90.3,108.0046,0,0,98.71934999999999,18.879024641075127,84.39844666666666,20.534017553683558,139.20966666666664,25.922708321147887,136.56612857142858,18.55196181276772,94.99922000000001,3.70508373279251,-8.696633333333333,-6.090499999999997,4.710140000000001,125.0366,122.91,123.9591,119.1798,168.4883,129.9609,145.2697,124.224,91.2157,98.6608,91.7735,89.3542,89.5364,120.2776,101.4052,69.7107,170.5197,120.1073,129.6917,104.7356,116.0795,119.3086,150.9262,144.8689,100.1254,89.25,89.2098,80.5377,81.6062,101.5973,120.5307,81.8558,95.8855,94.0978,93.2495,90.9474,100.8159,90.4829,90.6055,100.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,False
90.0578,71.1592,92.5985,129.1625,88.259,109.3193,0,0,99.96345,17.923538242536125,85.45396666666667,20.108654192168746,119.77179999999994,48.42321414621276,129.77175714285715,30.70030820908587,96.43696,6.705990662311104,-19.437866666666668,-10.51534,1.2440999999999989,92.8427,125.0366,122.91,71.6473,119.1798,168.4883,129.9609,145.2697,89.8508,91.2157,98.6608,91.7735,89.3542,89.5364,120.2776,101.4052,130.0689,170.5197,120.1073,129.6917,104.7356,116.0795,119.3086,150.9262,90.3,100.1254,89.25,89.2098,80.5377,81.6062,101.5973,120.5307,108.0046,95.8855,94.0978,93.2495,90.9474,100.8159,90.4829,90.6055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False
99.5093,75.3689,76.586,128.3424,128.973,89.8407,0,0,101.16094000000001,16.65433750243092,85.51701333333334,20.120413351391328,87.32876666666664,27.584883608659965,118.56131428571429,36.09322658909055,100.11134,7.877107908553993,-32.44303333333334,-14.8221,1.1974900000000006,90.0578,92.8427,125.0366,71.1592,71.6473,119.1798,168.4883,129.9609,92.5985,89.8508,91.2157,98.6608,91.7735,89.3542,89.5364,120.2776,129.1625,130.0689,170.5197,120.1073,129.6917,104.7356,116.0795,119.3086,88.259,90.3,100.1254,89.25,89.2098,80.5377,81.6062,101.5973,109.3193,108.0046,95.8855,94.0978,93.2495,90.9474,100.8159,90.4829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False
99.6225,128.9747,88.8955,74.7507,74.7909,128.5718,0,0,103.0984,14.97920874797942,87.39519333333334,18.60318015384739,72.72513333333329,2.302539259886611,111.5820142857143,39.38881033273406,99.42957999999999,8.721704683546895,-14.603633333333335,-10.918400000000002,1.9374600000000002,99.5093,90.0578,92.8427,75.3689,71.1592,71.6473,119.1798,168.4883,76.586,92.5985,89.8508,91.2157,98.6608,91.7735,89.3542,89.5364,128.3424,129.1625,130.0689,170.5197,120.1073,129.6917,104.7356,116.0795,128.973,88.259,90.3,100.1254,89.25,89.2098,80.5377,81.6062,89.8407,109.3193,108.0046,95.8855,94.0978,93.2495,90.9474,100.8159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True
70.281,119.845,94.3263,120.7242,94.8984,99.3828,0,0,103.22043,14.941623166327785,88.52920333333333,18.262703800226618,91.83426666666662,32.233355932377215,109.25415714285715,37.50240701607731,106.32437999999999,14.894817082697054,19.109133333333336,-7.9027199999999995,0.12203000000000089,99.6225,99.5093,90.0578,128.9747,75.3689,71.1592,71.6473,119.1798,88.8955,76.586,92.5985,89.8508,91.2157,98.6608,91.7735,89.3542,74.7507,128.3424,129.1625,130.0689,170.5197,120.1073,129.6917,104.7356,74.7909,128.973,88.259,90.3,100.1254,89.25,89.2098,80.5377,128.5718,89.8407,109.3193,108.0046,95.8855,94.0978,93.2495,90.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False,False,False
55.1286,59.784,66.4149,48.3238,45.4299,36.9693,0,0,100.24704,18.243991616188158,87.71964,18.522245187222357,108.06286666666664,28.67942551417855,107.80902857142858,36.75903781963988,107.02383999999999,14.354366926932165,16.2286,0.13303999999999974,-2.9733899999999993,70.281,99.6225,99.5093,119.845,128.9747,75.3689,71.1592,71.6473,94.3263,88.8955,76.586,92.5985,89.8508,91.2157,98.6608,91.7735,120.7242,74.7507,128.3424,129.1625,130.0689,170.5197,120.1073,129.6917,94.8984,74.7909,128.973,88.259,90.3,100.1254,89.25,89.2098,99.3828,128.5718,89.8407,109.3193,108.0046,95.8855,94.0978,93.2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True
62.0233,76.8537,94.9773,55.5101,57.6607,58.0913,0,0,96.80964,23.08838698072138,87.21358333333335,19.20896109582043,102.86789999999996,37.58995457472625,92.27984285714287,28.99339377081474,92.81678,34.35718743839495,-5.194966666666666,-2.3726600000000007,-3.4374000000000002,55.1286,70.281,99.6225,59.784,119.845,128.9747,75.3689,71.1592,66.4149,94.3263,88.8955,76.586,92.5985,89.8508,91.2157,98.6608,48.3238,120.7242,74.7507,128.3424,129.1625,130.0689,170.5197,120.1073,45.4299,94.8984,74.7909,128.973,88.259,90.3,100.1254,89.25,36.9693,99.3828,128.5718,89.8407,109.3193,108.0046,95.8855,94.0978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,False
89.9882,106.057,122.8441,75.0089,76.4554,63.3395,0,0,94.13709000000001,25.541577421070635,85.98533333333333,19.61169877567499,85.4942333333333,30.948748641315323,86.23325714285716,26.777263650521068,82.57118,35.81315928813044,-17.37366666666667,1.138900000000001,-2.67255,62.0233,55.1286,70.281,76.8537,59.784,119.845,128.9747,75.3689,94.9773,66.4149,94.3263,88.8955,76.586,92.5985,89.8508,91.2157,55.5101,48.3238,120.7242,74.7507,128.3424,129.1625,130.0689,170.5197,57.6607,45.4299,94.8984,74.7909,128.973,88.259,90.3,100.1254,58.0913,36.9693,99.3828,128.5718,89.8407,109.3193,108.0046,95.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False
39.69,45.6142,39.9451,61.7702,59.8711,60.763,0,0,90.74000000000001,23.294749998705985,86.67815666666667,19.363969406013293,80.8982333333333,23.400135035151347,91.14892857142858,26.811735451708003,77.27094000000001,36.42416226590536,-4.595999999999999,6.137620000000001,-3.39709,89.9882,62.0233,55.1286,106.057,76.8537,59.784,119.845,128.9747,122.8441,94.9773,66.4149,94.3263,88.8955,76.586,92.5985,89.8508,75.0089,55.5101,48.3238,120.7242,74.7507,128.3424,129.1625,130.0689,76.4554,57.6607,45.4299,94.8984,74.7909,128.973,88.259,90.3,63.3395,58.0913,36.9693,99.3828,128.5718,89.8407,109.3193,108.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,False
58.1087,59.8683,58.0921,91.2865,71.4296,70.7521,0,0,82.41799999999999,25.303590341468958,84.41145666666668,20.74986118676755,76.17496666666663,30.227115759915264,87.49964285714286,31.341708637046537,63.70918,22.516691375000097,-4.723266666666667,-16.672100000000004,-8.322,39.69,89.9882,62.0233,45.6142,106.057,76.8537,59.784,119.845,39.9451,122.8441,94.9773,66.4149,94.3263,88.8955,76.586,92.5985,61.7702,75.0089,55.5101,48.3238,120.7242,74.7507,128.3424,129.1625,59.8711,76.4554,57.6607,45.4299,94.8984,74.7909,128.973,88.259,60.763,63.3395,58.0913,36.9693,99.3828,128.5718,89.8407,109.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False
75.1651,69.9648,71.2096,111.7273,100.9541,105.46,0,0,75.72521,21.315377282372516,83.51957,21.29749104418971,70.51316666666663,31.59616919380129,85.28527142857145,32.85277335272788,57.98304,12.659558874937296,-5.661800000000002,-11.99534,-6.6927900000000005,58.1087,39.69,89.9882,59.8683,45.6142,106.057,76.8537,59.784,58.0921,39.9451,122.8441,94.9773,66.4149,94.3263,88.8955,76.586,91.2865,61.7702,75.0089,55.5101,48.3238,120.7242,74.7507,128.3424,71.4296,59.8711,76.4554,57.6607,45.4299,94.8984,74.7909,128.973,70.7521,60.763,63.3395,58.0913,36.9693,99.3828,128.5718,89.8407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False
42.7946,56.5472,39.6691,61.6633,43.8731,71.772,0,0,73.95745,20.453642118879856,84.11283,20.78561160045398,58.48243333333329,12.234312400103168,76.85528571428573,26.78409466981138,71.68118,19.463729013141432,-12.030733333333336,2.0361599999999997,-1.7677599999999998,75.1651,58.1087,39.69,69.9648,59.8683,45.6142,106.057,76.8537,71.2096,58.0921,39.9451,122.8441,94.9773,66.4149,94.3263,88.8955,111.7273,91.2865,61.7702,75.0089,55.5101,48.3238,120.7242,74.7507,100.9541,71.4296,59.8711,76.4554,57.6607,45.4299,94.8984,74.7909,105.46,70.7521,60.763,63.3395,58.0913,36.9693,99.3828,128.5718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,False
53.0045,63.8161,54.0324,84.0506,55.503,95.9845,0,0,69.23113,21.740091551276493,83.81574666666667,21.321532645980337,62.12676666666663,6.9880971088929495,67.81274285714287,19.562958643982686,74.41731999999999,17.980809824282208,3.6443333333333334,-4.061300000000001,-4.726319999999999,42.7946,75.1651,58.1087,56.5472,69.9648,59.8683,45.6142,106.057,39.6691,71.2096,58.0921,39.9451,122.8441,94.9773,66.4149,94.3263,61.6633,111.7273,91.2865,61.7702,75.0089,55.5101,48.3238,120.7242,43.8731,100.9541,71.4296,59.8711,76.4554,57.6607,45.4299,94.8984,71.772,105.46,70.7521,60.763,63.3395,58.0913,36.9693,99.3828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False
70.7018,95.4567,66.0391,101.4757,71.4606,121.2473,0,0,64.58065,19.390577683861938,83.14530333333332,21.97571301044794,63.44269999999997,6.716589023454139,68.38875714285714,19.34530951116688,80.94632,18.85818151325847,1.3159333333333336,-8.44818,-4.65048,53.0045,42.7946,75.1651,63.8161,56.5472,69.9648,59.8683,45.6142,54.0324,39.6691,71.2096,58.0921,39.9451,122.8441,94.9773,66.4149,84.0506,61.6633,111.7273,91.2865,61.7702,75.0089,55.5101,48.3238,55.503,43.8731,100.9541,71.4296,59.8711,76.4554,57.6607,45.4299,95.9845,71.772,105.46,70.7521,60.763,63.3395,58.0913,36.9693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False
37.7057,35.7423,37.409,33.9887,35.8126,57.704,0,0,61.68858,15.311023854566598,82.46131666666666,22.034932464112174,71.93999999999996,20.68781310264534,71.04632857142857,21.821340747664934,93.04317999999999,21.83836368290909,8.497300000000001,9.9685,-2.8920699999999995,70.7018,53.0045,42.7946,95.4567,63.8161,56.5472,69.9648,59.8683,66.0391,54.0324,39.6691,71.2096,58.0921,39.9451,122.8441,94.9773,101.4757,84.0506,61.6633,111.7273,91.2865,61.7702,75.0089,55.5101,71.4606,55.503,43.8731,100.9541,71.4296,59.8711,76.4554,57.6607,121.2473,95.9845,71.772,105.46,70.7521,60.763,63.3395,58.0913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False
84.3067,56.7897,78.0939,49.5859,78.0568,79.7758,0,0,58.431050000000006,16.68359439657538,81.92855333333334,22.92964510003601,65.0050333333333,29.874948764697784,61.00137142857144,19.023426976731386,90.43356,25.620164549491147,-6.934966666666665,-4.8252,-3.2575300000000005,37.7057,70.7018,53.0045,35.7423,95.4567,63.8161,56.5472,69.9648,37.409,66.0391,54.0324,39.6691,71.2096,58.0921,39.9451,122.8441,33.9887,101.4757,84.0506,61.6633,111.7273,91.2865,61.7702,75.0089,35.8126,71.4606,55.503,43.8731,100.9541,71.4296,59.8711,76.4554,57.704,121.2473,95.9845,71.772,105.46,70.7521,60.763,63.3395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,False,False
45.0876,49.4264,41.9503,39.7649,38.3412,61.6671,0,0,61.34886,18.49500783353884,81.93605000000001,22.930410114348973,62.66289999999996,30.287344725478732,62.597871428571445,17.9558536858884,85.29672000000001,24.399946974266218,-2.3421333333333316,-2.6350199999999986,2.9178100000000007,84.3067,37.7057,70.7018,56.7897,35.7423,95.4567,63.8161,56.5472,78.0939,37.409,66.0391,54.0324,39.6691,71.2096,58.0921,39.9451,49.5859,33.9887,101.4757,84.0506,61.6633,111.7273,91.2865,61.7702,78.0568,35.8126,71.4606,55.503,43.8731,100.9541,71.4296,59.8711,79.7758,57.704,121.2473,95.9845,71.772,105.46,70.7521,60.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False
62.54,72.0114,52.7887,55.0542,51.3374,82.9799,0,0,59.65529,19.188769131068337,80.43961333333333,23.834356342237943,47.319466666666635,10.68071335367252,61.106171428571436,18.641070278260084,83.27574,26.15553831816511,-15.343433333333332,-1.4241599999999992,-1.6935699999999998,45.0876,84.3067,37.7057,49.4264,56.7897,35.7423,95.4567,63.8161,41.9503,78.0939,37.409,66.0391,54.0324,39.6691,71.2096,58.0921,39.7649,49.5859,33.9887,101.4757,84.0506,61.6633,111.7273,91.2865,38.3412,78.0568,35.8126,71.4606,55.503,43.8731,100.9541,71.4296,61.6671,79.7758,57.704,121.2473,95.9845,71.772,105.46,70.7521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True
78.2215,79.198,71.1742,74.2903,69.1652,124.3949,0,0,56.91047,16.07888712733072,79.48614,23.963157328290656,59.409166666666636,11.518105767152772,61.39854285714286,18.818374661382805,80.67482,25.205156988144378,12.089699999999999,1.6390599999999993,-2.7448200000000007,62.54,45.0876,84.3067,72.0114,49.4264,56.7897,35.7423,95.4567,52.7887,41.9503,78.0939,37.409,66.0391,54.0324,39.6691,71.2096,55.0542,39.7649,49.5859,33.9887,101.4757,84.0506,61.6633,111.7273,51.3374,38.3412,78.0568,35.8126,71.4606,55.503,43.8731,100.9541,82.9799,61.6671,79.7758,57.704,121.2473,95.9845,71.772,105.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,False,False
37.485,34.6642,39.9847,25.826,26.0898,36.1997,0,0,60.76362,16.110463351830173,79.06361,23.866569373820994,66.87859999999996,15.535323251222819,64.63437142857143,19.7685709761488,81.30434,26.478942293320625,7.46943333333333,-3.2517400000000007,3.8531500000000007,78.2215,62.54,45.0876,79.198,72.0114,49.4264,56.7897,35.7423,71.1742,52.7887,41.9503,78.0939,37.409,66.0391,54.0324,39.6691,74.2903,55.0542,39.7649,49.5859,33.9887,101.4757,84.0506,61.6633,69.1652,51.3374,38.3412,78.0568,35.8126,71.4606,55.503,43.8731,124.3949,82.9799,61.6671,79.7758,57.704,121.2473,95.9845,71.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False
45.7367,21.9286,58.7529,26.3886,30.0593,28.7359,0,0,58.701249999999995,17.727051247630214,77.71526999999999,25.04599063125253,61.95786666666663,23.908575552995995,60.469814285714286,22.80685293425521,77.00348,32.36318532533539,-4.920733333333334,-0.21561999999999984,-2.06237,37.485,78.2215,62.54,34.6642,79.198,72.0114,49.4264,56.7897,39.9847,71.1742,52.7887,41.9503,78.0939,37.409,66.0391,54.0324,25.826,74.2903,55.0542,39.7649,49.5859,33.9887,101.4757,84.0506,26.0898,69.1652,51.3374,38.3412,78.0568,35.8126,71.4606,55.503,36.1997,124.3949,82.9799,61.6671,79.7758,57.704,121.2473,95.9845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False
80.9005,51.7502,52.1393,89.2232,50.5806,87.811,0,0,55.758410000000005,17.122607669553194,76.55977000000001,25.70864900749249,45.26359999999997,30.070026677074715,49.9658,20.856326212206692,66.7955,38.699361429098595,-16.694266666666664,-6.972220000000002,-2.9428399999999995,45.7367,37.485,78.2215,21.9286,34.6642,79.198,72.0114,49.4264,58.7529,39.9847,71.1742,52.7887,41.9503,78.0939,37.409,66.0391,26.3886,25.826,74.2903,55.0542,39.7649,49.5859,33.9887,101.4757,30.0593,26.0898,69.1652,51.3374,38.3412,78.0568,35.8126,71.4606,28.7359,36.1997,124.3949,82.9799,61.6671,79.7758,57.704,121.2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False
63.0287,51.1206,58.9529,72.6708,53.0936,73.2882,0,0,59.569,18.12766945558937,76.65369,25.719549630627412,36.114333333333306,14.963593206623832,52.25264285714287,19.892153552582098,72.02428,39.589178926595636,-9.149266666666664,0.46475999999999973,3.810589999999999,80.9005,45.7367,37.485,51.7502,21.9286,34.6642,79.198,72.0114,52.1393,58.7529,39.9847,71.1742,52.7887,41.9503,78.0939,37.409,89.2232,26.3886,25.826,74.2903,55.0542,39.7649,49.5859,33.9887,50.5806,30.0593,26.0898,69.1652,51.3374,38.3412,78.0568,35.8126,87.811,28.7359,36.1997,124.3949,82.9799,61.6671,79.7758,57.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,False,False
85.4162,68.7185,73.2983,109.3878,65.332,106.107,0,0,60.57142000000001,18.00104936538722,76.08349000000001,25.829100698261396,41.599799999999966,17.038667234264114,51.44277142857144,19.791799771429616,70.08594000000001,39.15353887815256,5.485466666666667,-4.178159999999998,1.00242,63.0287,80.9005,45.7367,51.1206,51.7502,21.9286,34.6642,79.198,58.9529,52.1393,58.7529,39.9847,71.1742,52.7887,41.9503,78.0939,72.6708,89.2232,26.3886,25.826,74.2903,55.0542,39.7649,49.5859,53.0936,50.5806,30.0593,26.0898,69.1652,51.3374,38.3412,78.0568,73.2882,87.811,28.7359,36.1997,124.3949,82.9799,61.6671,79.7758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False
43.7962,38.5217,39.4296,62.2483,79.0671,42.5029,0,0,62.04286,19.46314791789278,75.65062333333334,25.549468107624797,57.19643333333331,9.983366879130429,54.19878571428573,20.78263606109862,66.42836,33.215819260903444,15.596633333333335,-2.0958999999999977,1.4714399999999999,85.4162,63.0287,80.9005,68.7185,51.1206,51.7502,21.9286,34.6642,73.2983,58.9529,52.1393,58.7529,39.9847,71.1742,52.7887,41.9503,109.3878,72.6708,89.2232,26.3886,25.826,74.2903,55.0542,39.7649,65.332,53.0936,50.5806,30.0593,26.0898,69.1652,51.3374,38.3412,106.107,73.2882,87.811,28.7359,36.1997,124.3949,82.9799,61.6671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False
53.2229,44.6554,49.1409,76.1051,97.4173,51.0318,0,0,62.65191,18.69718031958879,73.77666666666667,25.76165233352336,52.78693333333331,15.167207476767716,49.41454285714286,19.831652732761256,67.689,31.87425403621243,-4.409499999999999,0.7715000000000003,0.6090499999999999,43.7962,85.4162,63.0287,38.5217,68.7185,51.1206,51.7502,21.9286,39.4296,73.2983,58.9529,52.1393,58.7529,39.9847,71.1742,52.7887,62.2483,109.3878,72.6708,89.2232,26.3886,25.826,74.2903,55.0542,79.0671,65.332,53.0936,50.5806,30.0593,26.0898,69.1652,51.3374,42.5029,106.107,73.2882,87.811,28.7359,36.1997,124.3949,82.9799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False
75.7203,63.9136,66.9236,114.5445,154.6908,74.756,0,0,59.54353,17.222778858634896,72.56734333333333,25.849363131548802,50.63186666666664,15.960899032426669,44.47988571428573,14.859934579311135,72.14818,26.098702852479175,-2.155066666666668,4.5453600000000005,-3.1083800000000004,53.2229,43.7962,85.4162,44.6554,38.5217,68.7185,51.1206,51.7502,49.1409,39.4296,73.2983,58.9529,52.1393,58.7529,39.9847,71.1742,76.1051,62.2483,109.3878,72.6708,89.2232,26.3886,25.826,74.2903,97.4173,79.0671,65.332,53.0936,50.5806,30.0593,26.0898,69.1652,51.0318,42.5029,106.107,73.2882,87.811,28.7359,36.1997,124.3949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False
67.6742,66.4492,48.9326,62.8697,58.167,52.1748,0,0,62.6068,17.08961591486988,72.13305999999999,25.676999764563146,49.03023333333331,13.249208331946424,48.65837142857144,15.726884089853716,69.53718,24.758631586418595,-1.6016333333333346,2.4326800000000004,3.0632699999999993,75.7203,53.2229,43.7962,63.9136,44.6554,38.5217,68.7185,51.1206,66.9236,49.1409,39.4296,73.2983,58.9529,52.1393,58.7529,39.9847,114.5445,76.1051,62.2483,109.3878,72.6708,89.2232,26.3886,25.826,154.6908,97.4173,79.0671,65.332,53.0936,50.5806,30.0593,26.0898,74.756,51.0318,42.5029,106.107,73.2882,87.811,28.7359,36.1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False
124.9291,99.8135,61.5304,96.014,81.487,68.0102,0,0,63.12022,17.164345566758644,70.25689666666668,23.74308213963165,58.339399999999976,11.918314009959005,55.01845714285715,11.567824396697896,65.3145,25.7399801303343,9.309166666666668,3.0657200000000002,0.51342,67.6742,75.7203,53.2229,66.4492,63.9136,44.6554,38.5217,68.7185,48.9326,66.9236,49.1409,39.4296,73.2983,58.9529,52.1393,58.7529,62.8697,114.5445,76.1051,62.2483,109.3878,72.6708,89.2232,26.3886,58.167,154.6908,97.4173,79.0671,65.332,53.0936,50.5806,30.0593,52.1748,74.756,51.0318,42.5029,106.107,73.2882,87.811,28.7359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False
67.1309,82.3437,62.4486,46.9986,46.7148,42.8305,0,0,67.79098,25.87504552450307,70.3242,23.899826265217552,76.72543333333331,20.03500520697008,61.88464285714287,20.28460082434065,57.69514,13.25850497446844,18.386033333333334,6.218999999999999,4.67076,124.9291,67.6742,75.7203,99.8135,66.4492,63.9136,44.6554,38.5217,61.5304,48.9326,66.9236,49.1409,39.4296,73.2983,58.9529,52.1393,96.014,62.8697,114.5445,76.1051,62.2483,109.3878,72.6708,89.2232,81.487,58.167,154.6908,97.4173,79.0671,65.332,53.0936,50.5806,68.0102,52.1748,74.756,51.0318,42.5029,106.107,73.2882,87.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False
94.5522,122.3363,78.8382,70.67,71.6783,57.326,0,0,70.75557,23.616748226678624,68.39401,21.551726563178903,82.86879999999998,16.68834701610632,66.34508571428572,20.945284794707717,57.76066000000001,13.165140697995003,6.143366666666665,8.764399999999998,2.96459,67.1309,124.9291,67.6742,82.3437,99.8135,66.4492,63.9136,44.6554,62.4486,61.5304,48.9326,66.9236,49.1409,39.4296,73.2983,58.9529,46.9986,96.014,62.8697,114.5445,76.1051,62.2483,109.3878,72.6708,46.7148,81.487,58.167,154.6908,97.4173,79.0671,65.332,53.0936,42.8305,68.0102,52.1748,74.756,51.0318,42.5029,106.107,73.2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False
